timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782750925033370,2,14,0.69024104,0.75712955,-1.9228714,-0.17079818,0.12021985,-0.03598407,0.6374108093985087,0.7705241463198529,-2.0,-0.12103364987459983,0.10012425580625393,0.0,tracking,circle,feedforward,0.054501807908625285,0.09444191530125733
1782750925083390,2,14,0.6820794,0.76312435,-1.9252532,-0.17288862,0.12103929,-0.034118474,0.6313370426222441,0.7755085677237865,-2.0,-0.12181660095784952,0.09917019075205741,0.0,tracking,circle,feedforward,0.052231726498117526,0.09118796351264666
1782750925133442,2,14,0.67209584,0.7700985,-1.9278941,-0.17546958,0.121339835,-0.032177664,0.625220481809288,0.7804481719666987,-2.0,-0.1225925121779082,0.0982094036262965,0.0,tracking,circle,feedforward,0.04800432499819246,0.08662374905254791
1782750925183385,2,14,0.66315365,0.7760576,-1.9299421,-0.17760995,0.12148228,-0.03057114,0.6190786733654371,0.7853289732233814,-2.0,-0.12335918664648951,0.09724465061194862,0.0,tracking,circle,feedforward,0.04503953855300985,0.08328664174438502
1782750925233371,2,14,0.6537992,0.7819572,-1.9318526,-0.17973848,0.12123548,-0.029256664,0.6128934037659555,0.7901656001245444,-2.0,-0.12411892222353194,0.09627307073523843,0.0,tracking,circle,feedforward,0.04172121825578125,0.07990451054046686
1782750925283536,2,14,0.6442655,0.7877534,-1.9337552,-0.18137023,0.1206705,-0.028022848,0.6066480641266175,0.7949705191335257,-2.0,-0.12487367713651741,0.09529205507873256,0.0,tracking,circle,feedforward,0.038303451036527,0.07652145643138081
1782750925333506,2,14,0.6330227,0.794352,-1.9359937,-0.18313433,0.11975056,-0.026674353,0.6003894157434502,0.799707790047864,-2.0,-0.1256178059116449,0.09430894888963455,0.0,tracking,circle,feedforward,0.03306987967839866,0.07204462100027259
1782750925383591,2,14,0.6233075,0.8000028,-1.9378784,-0.18435293,0.11884177,-0.025551558,0.5940793508487625,0.804406442599208,-2.0,-0.1263558685284986,0.09331776621379327,0.0,tracking,circle,feedforward,0.02955802612943108,0.06879515709162762
1782750925433373,2,14,0.61349297,0.8056556,-1.939781,-0.1851504,0.117727205,-0.02446074,0.587771022154052,0.8090273329844802,-2.0,-0.1270817162928693,0.09232685625960665,0.0,tracking,circle,feedforward,0.025942013601673065,0.06556921642964067
1782750925483464,2,14,0.60365134,0.8113299,-1.9416618,-0.18551756,0.1168436,-0.023618339,0.5813872977411165,0.8136269477010225,-2.0,-0.12780422208301095,0.09132410317369567,0.0,tracking,circle,feedforward,0.02238224591375245,0.062484450566660354
1782750925533445,2,14,0.5922137,0.8180843,-1.943924,-0.18548058,0.11573454,-0.022445872,0.5749816418621462,0.8181663104293103,-2.0,-0.12851726351296938,0.0903179051011558,0.0,tracking,circle,feedforward,0.01723225554909457,0.058664077038673615
1782750925583429,2,14,0.5825803,0.82392734,-1.9459891,-0.18504184,0.11449918,-0.021385942,0.5685401279961116,0.8226555311053132,-2.0,-0.12922242864777309,0.08930607446917925,0.0,tracking,circle,feedforward,0.014097654381958268,0.055820404477107066
1782750925633357,2,14,0.57320654,0.82972306,-1.9480982,-0.18408187,0.1133082,-0.020468425,0.562070951958102,0.8270890187669723,-2.0,-0.12991883926115552,0.08828989867338974,0.0,tracking,circle,feedforward,0.011442871664489575,0.05314826359552869
1782750925683434,2,14,0.5641032,0.83544487,-1.9502182,-0.1825872,0.112093724,-0.019458532,0.555547590402446,0.831484741169696,-2.0,-0.13060931772153636,0.08726521143639178,0.0,tracking,circle,feedforward,0.009427660989678248,0.05066663848016477
1782750925733393,2,14,0.5538406,0.84190094,-1.9527566,-0.18027517,0.11024713,-0.018162923,0.5490055098794945,0.8358187304206315,-2.0,-0.13129009916111017,0.08623758383088692,0.0,tracking,circle,feedforward,0.007769909544398666,0.04787803666868117
1782750925783396,2,14,0.5453495,0.84718424,-1.9548833,-0.17807941,0.108285986,-0.016967364,0.5424236913753492,0.840105076186747,-2.0,-0.1319633967795889,0.08520371419789272,0.0,tracking,circle,feedforward,0.00765997575072337,0.04576230405318404
