timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782792365876343,1,4,-0.030396499,-0.010846365,-0.011511698,-0.012699068,0.0074960343,0.0062695183,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03227368615767318,1.988750230080659
1782792365926313,1,4,-0.029885387,-0.010888961,-0.011898786,-0.012216383,0.007601513,0.005927823,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.031807323699704654,1.98835565394077
1782792365976375,1,4,-0.029533997,-0.0111066345,-0.012157261,-0.011895306,0.007648951,0.005646947,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03155335692249345,1.9880932192524323
1782792366026362,1,4,-0.02928083,-0.011534384,-0.012377486,-0.011614879,0.007302279,0.0055014426,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.031470765081157745,1.9878716487207417
1782792366076320,1,4,-0.029140769,-0.012161466,-0.012619257,-0.011579317,0.006877416,0.0053696516,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.0315766639518939,1.9876315811074186
1782792366126482,2,4,-0.02910272,-0.013030433,-0.012953326,-0.011441503,0.006296537,0.0051789107,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03188668182480261,1.9873025880094868
1782792366176332,2,4,-0.029093819,-0.0138248,-0.013188958,-0.011369215,0.00567299,0.00508585,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.032211417555325486,1.9870721704424514
1782792366226360,2,4,-0.029032173,-0.014614346,-0.013391018,-0.011288261,0.004944887,0.004976063,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.032503018754822685,1.9868748455401537
1782792366276351,2,4,-0.028872125,-0.01532523,-0.013539001,-0.011163017,0.004599292,0.004783743,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03268734110400181,1.9867299441473367
1782792366326363,2,4,-0.028581075,-0.016027484,-0.013644442,-0.011008037,0.0041546957,0.0046225674,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03276824862354708,1.986625836622724
1782792366376339,2,4,-0.028323447,-0.016535474,-0.0138747245,-0.01090573,0.0037498097,0.004441387,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03279694531943428,1.9863960006954755
1782792366426398,2,4,-0.02803428,-0.016869828,-0.014162585,-0.011028748,0.0033637665,0.004449802,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.032718679573307555,1.9861069577699049
1782792366476417,2,4,-0.027717225,-0.017119016,-0.014369488,-0.010968677,0.0033761973,0.004507102,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03257768081515457,1.9858977114985752
1782792366526393,2,4,-0.027330711,-0.017396467,-0.014467537,-0.010848801,0.0032137998,0.004449427,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.03239760560533065,1.9857968020177212
1782792366576381,2,4,-0.026992835,-0.017649243,-0.014556244,-0.01056835,0.0029091514,0.0045593176,0.0,0.0,-2.0,nan,nan,nan,arming,square,baseline,0.032250720419433276,1.985705672928577
1782792366626362,2,14,-0.026574468,-0.01789354,-0.014742255,-0.010299039,0.0026695349,0.0044273115,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.03203718396500068,1.9855162575218737
1782792366676545,2,14,-0.026218208,-0.018036924,-0.014826521,-0.010166276,0.0026215217,0.004277246,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.03182334138773595,1.9854285379583925
1782792366726476,2,14,-0.025924684,-0.01803675,-0.014878944,-0.010142939,0.002507008,0.004069423,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.031581856314859366,1.9853722176741575
1782792366776406,2,14,-0.025759269,-0.017902255,-0.014953539,-0.010207515,0.0024553312,0.0038444155,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.03136926297047031,1.985294339339965
1782792366826411,2,14,-0.025672954,-0.017615646,-0.014957562,-0.010372558,0.002666676,0.003853923,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.03113537400182946,1.9852865933709933
1782792366876495,2,14,-0.025655055,-0.017181147,-0.014897168,-0.010573587,0.002910273,0.0037907644,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.030876748786586503,1.9853430361735875
1782792366926373,2,14,-0.025795888,-0.016575228,-0.014887378,-0.01069772,0.003190594,0.003753921,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.030662127527914,1.9853494609440734
